"Plot_ID","Trial","Loc","Year","X.Can.Cover_159.V2","NDVI_159.V2","GNDVI_159.V2","SR_159.V2","NDRE1_159.V2","NDRE2_159.V2","TCARI_159.V2","SAVI_159.V2","NWI1_159.V2","NWI2_159.V2","MTVI_159.V2","ChlRE_159.V2","BLU_159.V2","GRN_159.V2","RED_159.V2","RE1_159.V2","RE2_159.V2","NIR_159.V2","X900_159.V2","X975_159.V2"
219,"Hard_F5_SP","Spillman",2021,92.1770227983907,0.36976711056976,0.336186579779148,2.20342882249398,0.207594692388185,0.0814651381451896,41.0113855124104,0.509345861975615,-0.0564348709886553,0.0808741082182507,0.0724972378568471,0.526092752454936,27.6789082234818,41.4982832790978,38.458649307409,55.1161189766634,71.3681981523852,84.1352135894194,110.747665088149,98.6639252301885
22,"Hard_F5_SP","Spillman",2021,80.5939580133128,0.275183247273055,0.252994858164911,1.76813517316844,0.186972259041175,0.0702603454868358,22.3958605649728,0.331317270149246,-0.0417030200890747,0.0932085134576608,0.0353453877238483,0.461101655139044,25.1250345223335,37.2996145473835,35.5720108282256,43.0196299652005,54.5698201767555,62.8645376884913,82.3344531286675,75.6271742722024
220,"Hard_F5_SP","Spillman",2021,90.1588928754485,0.296246614758854,0.268579288550921,1.85405385764464,0.200678245076619,0.0767933336036127,23.7212778271422,0.398981803262369,-0.0474500569763457,0.0927648925974441,0.0395489774924692,0.503310093343266,27.6677009519783,40.3266257894369,37.9833355629355,46.7624542461739,60.246720527964,70.3540236377045,93.0903448362662,84.5143884314443
221,"Hard_F5_SP","Spillman",2021,89.9598393574297,0.378472212156232,0.341584741114516,2.24296474535115,0.216511298350837,0.0857622196713517,40.108133322001,0.508755706914009,-0.0613499250217281,0.0789606652486098,0.0681582128283638,0.554637031561176,26.6459247478033,39.3290611704315,36.136875814155,51.8819656028843,67.8756231806269,80.7319506766008,106.890175285719,94.299268172557
222,"Hard_F5_SP","Spillman",2021,88.35,0.302245962960203,0.276685760990252,1.87861189226671,0.20183010605049,0.0775410618916023,24.0175485923982,0.398857415197983,-0.0542544898811029,0.0878065653866822,0.0425086706767646,0.507012559460221,25.8439683764066,38.2063544199073,36.145577319736,44.9659217613345,57.974878071929,67.7932483962099,90.0349944860101,80.6385290182363
223,"Hard_F5_SP","Spillman",2021,85.3613906678866,0.284252957068693,0.260812248686765,1.80640137015501,0.195206849111563,0.0740485683229429,21.6520024604951,0.362430822321207,-0.0492696047402785,0.0923941893312036,0.0365666184288384,0.48659728991416,25.7685520070564,37.9427469135938,36.0909219633515,43.7041197601026,55.9627572404381,64.9832447248877,86.2238284244311,78.0158261059527
224,"Hard_F5_SP","Spillman",2021,81.6827344434706,0.280140881345011,0.258874731481282,1.78897745408869,0.194473549563427,0.0733284908372488,20.3617567297785,0.341765183192681,-0.046454520044496,0.0963595078016319,0.0344463600655799,0.484083631053454,23.7712537225997,35.5378019356557,33.9557924904586,40.8187569226739,52.2722063900067,60.5975459017266,80.6353728062406,73.3931367669026
225,"Hard_F5_SP","Spillman",2021,91.4757591901971,0.302077600376327,0.276320655592895,1.87966995457314,0.194292859581943,0.0738921408500199,26.4264213057136,0.412781014932043,-0.0440672999875164,0.0935983861800218,0.0484691044630664,0.483319990844087,27.326490863602,40.4797272550366,38.2825143667039,48.4409694606367,61.9464399858239,71.924687542888,94.6572628753374,86.5032229163971
226,"Hard_F5_SP","Spillman",2021,81.8352059925094,0.256601343216316,0.238340035502289,1.69674771227782,0.180444673818026,0.0671022322802116,18.9519958074401,0.313670210429072,-0.040383415837574,0.0958020625176014,0.0321482894285052,0.441627847523015,25.2626498554999,37.7242327390425,36.3015792939617,42.6619737114116,53.712301679088,61.4723225733923,80.6950444208174,74.3819846297308
227,"Hard_F5_SP","Spillman",2021,79.0243902439024,0.248652004373059,0.228601925677024,1.6694113987502,0.183599399266898,0.0678907787334048,16.1047037080473,0.293481467324419,-0.0372580400919112,0.101051306367052,0.0240307492978572,0.450806784911957,24.3805878052758,35.9400741721661,34.4604915722675,39.5738704469246,50.0901661435208,57.4440956528132,75.7215338505567,70.2041981164029
228,"Hard_F5_SP","Spillman",2021,91.8866080156403,0.310280337425183,0.282265814109039,1.91155024274365,0.1900950580517,0.0722480225632631,31.8490625338558,0.426039395367177,-0.0447476431825497,0.0867505779671177,0.0550491320748007,0.470477957405455,29.9224345642833,44.2167112183099,41.6030156552412,53.960350070612,68.5937382361262,79.3217763263983,103.17436283346,94.2343773523565
229,"Hard_F5_SP","Spillman",2021,91.9293218720153,0.343635531043433,0.313783146915983,2.06096499763673,0.210158021216901,0.0821451554833433,33.2110616054997,0.4719936646371,-0.057841674143111,0.0836355482303861,0.0593883943606203,0.533429847015224,27.8709563539884,40.8611904720023,38.2416517741551,51.2941065394504,66.6613362536985,78.6563664222457,104.360975823904,92.7815071852046
