Plot_ID,Trial,Loc,Year,%.Can.Cover_168,NDVI_168,GNDVI_168,SR_168,NDRE1_168,NDRE2_168,TCARI_168,SAVI_168,NWI1_168,NWI2_168,MTVI_168,ChlRE_168,BLU_168,GRN_168,RED_168,RE1_168,RE2_168,NIR_168,X900_168,X975_168
417,21_Wet_Elites,Farmington,2021,70.44380403,0.274108717,0.235868696,1.779051011,0.171566773,0.078080473,25.1976087,0.272158138,-0.036432523,0.123620807,0.028466842,0.415452144,20.67406886,30.25634856,27.91546058,34.69722831,41.97023737,49.15159467,67.72173273,62.8200735
418,21_Wet_Elites,Farmington,2021,91.52157456,0.27433346,0.238189361,1.77850241,0.180334137,0.082632243,22.84556809,0.288605496,-0.04689732,0.115247869,0.026849491,0.441446738,21.52892644,31.34538842,29.04587341,35.51691329,43.33227835,51.20599946,70.80211366,64.32317958
419,21_Wet_Elites,Farmington,2021,57.01213024,0.368678695,0.325099267,2.213918894,0.193485641,0.090643802,42.45160301,0.50413299,-0.063582713,0.094735127,0.074777424,0.482676495,27.14576577,40.52579867,36.81268136,53.90729492,66.49095623,79.84754523,109.5274117,96.2162101
420,21_Wet_Elites,Farmington,2021,58.16132859,0.290946349,0.251504266,1.852477005,0.176469263,0.081057325,28.74075955,0.247780251,-0.038794162,0.118619108,0.028027061,0.430489573,18.13785626,26.50097323,24.38921242,31.14068327,37.802419,44.52030281,60.99722666,56.32163992
421,21_Wet_Elites,Farmington,2021,86.70680871,0.297747077,0.256809581,1.881041869,0.178246237,0.082150126,29.96982757,0.258690308,-0.044163868,0.110477403,0.029756147,0.435664262,18.55664905,26.92486362,24.66410759,31.86203004,38.76729849,45.77136388,62.37142483,56.96106448
422,21_Wet_Elites,Farmington,2021,84.85322023,0.351176914,0.308113397,2.122443047,0.191388309,0.089469223,39.91651004,0.4549562,-0.057153846,0.097450978,0.063414995,0.475604573,26.47023428,39.30909184,35.71463966,50.67124373,62.44419815,74.86605185,101.9671636,90.65050782
423,21_Wet_Elites,Farmington,2021,98.5840708,0.295118939,0.260478402,1.856681644,0.187704737,0.086142052,25.66203213,0.374004099,-0.047199006,0.110129685,0.040350703,0.463589314,24.96252504,37.18455599,34.53826148,43.45571214,53.450483,63.59414811,87.11533756,79.11035676
424,21_Wet_Elites,Farmington,2021,95.91361697,0.361709223,0.316606518,2.159235118,0.205800657,0.094799301,37.00204064,0.532672693,-0.047277215,0.102258923,0.067779932,0.519588849,28.08944851,41.84523039,37.80920193,53.35127799,67.00158726,81.16271107,109.3998297,99.27882205
425,21_Wet_Elites,Farmington,2021,89.81517892,0.340133924,0.297594209,2.059316636,0.197614799,0.092264463,34.97410126,0.487372009,-0.039921165,0.102193465,0.060512623,0.494157669,28.04971291,42.65427427,38.82636031,52.96398137,65.74144373,79.22875149,105.2821882,96.93873796
426,21_Wet_Elites,Farmington,2021,92.57834491,0.292628811,0.252549425,1.847565653,0.195845765,0.093204107,23.8947335,0.404628395,-0.025560233,0.11738378,0.033938834,0.488387882,27.8274702,41.57116049,38.1605758,46.95410892,57.9214536,69.90057772,93.05354201,88.26167711
